procedure_name_en,procedure_year,procedure_number,instance_date,actual_worth,procedure_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,area_id,area_name_en,actual_area,property_total_value,actual_area_missing
Property Evaluation,2014,986,2014-03-04T00:00:00.000Z,7500000.0,222.22,3,Unit,60,Flat,410,Palm Jumeirah,222.22,7500000.0,false
Property Evaluation,2014,1032,2014-03-05T00:00:00.000Z,1.71952E7,1993.88,1,Land,18,Parking,341,Trade Center First,1993.88,1.71952E7,false
Property Evaluation,2013,3509,2013-11-19T00:00:00.000Z,2.0E7,1757.01,1,Land,62,Commercial,352,Al Thanayah Fourth,1757.0,2.0E7,false
Property Evaluation,2013,3847,2013-12-17T00:00:00.000Z,2700000.0,597.37,1,Land,63,Residential,230,Abu Hail,597.37,2700000.0,false
Property Evaluation,2013,3545,2013-11-20T00:00:00.000Z,1.0025E7,1862.73,1,Land,589,Commercial / Offices / Residential,364,Al Wasl,1862.73,1.0025E7,false
Property Evaluation,2014,966,2014-03-03T00:00:00.000Z,3.179E7,2953.39,1,Land,63,Residential,317,Jumeirah First,2953.39,2.5432E7,false
Property Evaluation,2014,1799,2014-04-09T00:00:00.000Z,4000000.0,432.0,1,Land,63,Residential,463,Wadi Al Safa 7,432.0,4000000.0,false
Property Evaluation,2014,1366,2014-03-20T00:00:00.000Z,1.154934E7,4878.34,1,Land,65,Industrial,306,Al Twar Fourth,4877.13,1.154934E7,false
Property Evaluation,2014,1405,2014-03-23T00:00:00.000Z,6.85E7,3976.25,1,Land,11,Warehouse,248,Um Ramool,3976.25,6.85E7,false
Property Evaluation,2014,2166,2014-04-29T00:00:00.000Z,1.0E7,1393.55,1,Land,63,Residential,374,Um Al Sheif,1393.55,1.0E7,false
Property Evaluation,2014,2072,2014-04-24T00:00:00.000Z,2.59394E7,2095.52,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,2095.52,2.59394E7,false
Property Evaluation,2014,2463,2014-05-19T00:00:00.000Z,1010340.0,78.22,3,Unit,42,Office,390,Burj Khalifa,78.22,1010340.0,false
Property Evaluation,2014,1558,2014-03-26T00:00:00.000Z,2.848725E7,3228.84,1,Land,65,Industrial,363,Al Qusais Industrial First,3228.84,2.848725E7,false
Property Evaluation,2014,1694,2014-03-31T00:00:00.000Z,5111500.0,949.75,1,Land,63,Residential,434,Wadi Al Safa 6,949.75,5111500.0,false
Property Evaluation,2014,2344,2014-05-13T00:00:00.000Z,4220000.0,196.03,3,Unit,60,Flat,329,Trade Center Second,196.03,3800000.0,false
Property Evaluation,2014,2358,2014-05-13T00:00:00.000Z,2953600.0,105.63,3,Unit,60,Flat,410,Palm Jumeirah,105.63,2953600.0,false
Property Evaluation,2014,2573,2014-05-26T00:00:00.000Z,1.6587716E7,1813.0,1,Land,65,Industrial,308,Al Goze Industrial First,1813.0,1.6587716E7,false
Property Evaluation,2014,3455,2014-07-17T00:00:00.000Z,658755.0,68.0,3,Unit,60,Flat,343,Al Warsan First,68.0,658755.0,false
Property Evaluation,2010,175,2010-02-17T00:00:00.000Z,2.0E7,743.22,1,Land,62,Commercial,278,Mankhool,743.22,2.0E7,false
Property Evaluation,2006,907,2006-11-08T00:00:00.000Z,4.5E7,1858.06,1,Land,62,Commercial,388,Oud Metha,1858.06,4.5E7,false
Property Evaluation,2004,236,2004-04-03T00:00:00.000Z,1000000.0,929.03,1,Land,63,Residential,232,Mirdif,929.03,1000000.0,false
Property Evaluation,2008,1311,2008-12-29T00:00:00.000Z,7.86357E7,11239.22,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,11239.97,7.86357E7,false
Property Evaluation,2003,39,2003-02-01T00:00:00.000Z,800000.0,94.2,1,Land,62,Commercial,367,Al Suq Al Kabeer,94.2,800000.0,false
Property Evaluation,2009,1025,2009-11-15T00:00:00.000Z,2270300.0,2109.18,1,Land,40,Plants shop,345,Al Warsan Third,2109.18,2270300.0,false
Property Evaluation,2011,831,2011-06-15T00:00:00.000Z,1200000.0,573.68,1,Land,63,Residential,338,Al Goze First,573.68,1200000.0,false
Property Evaluation,2011,142,2011-01-26T00:00:00.000Z,2100000.0,1393.55,1,Land,63,Residential,264,Nad Al Hamar,1393.55,2100000.0,false
Property Evaluation,2011,408,2011-04-06T00:00:00.000Z,3.5E7,515.33,1,Land,62,Commercial,254,Al Buteen,515.33,3.5E7,false
Property Evaluation,2011,483,2011-04-04T00:00:00.000Z,7800000.0,1393.55,1,Land,63,Residential,375,Jumeirah Second,1393.55,7800000.0,false
Property Evaluation,2011,493,2011-04-05T00:00:00.000Z,4.95992E7,5759.89,1,Land,62,Commercial,388,Oud Metha,5759.89,4.95992E7,false
Property Evaluation,2011,595,2011-04-25T00:00:00.000Z,1500000.0,144.07,3,Unit,60,Flat,410,Palm Jumeirah,144.07,1500000.0,false
Property Evaluation,2004,645,2004-10-12T00:00:00.000Z,900000.0,1393.55,1,Land,63,Residential,311,Muhaisanah Third,1393.55,900000.0,false
Property Evaluation,2008,781,2008-06-25T00:00:00.000Z,3.0E7,28710.93,1,Land,64,Agricultural,401,Wadi Al Amardi,29604.2,3.0E7,false
Property Evaluation,2011,1046,2011-07-26T00:00:00.000Z,1.08E7,1672.25,1,Land,63,Residential,278,Mankhool,1672.25,1.08E7,false
Property Evaluation,2011,1185,2011-09-08T00:00:00.000Z,6330550.0,1320.14,1,Land,62,Commercial,410,Palm Jumeirah,1320.14,6330550.0,false
Property Evaluation,2011,1061,2011-08-07T00:00:00.000Z,3437000.0,912.31,1,Land,62,Commercial,233,Hor Al Anz,912.31,3437000.0,false
Property Evaluation,2011,1149,2011-09-12T00:00:00.000Z,1.2E8,3759.04,1,Land,62,Commercial,317,Jumeirah First,3759.04,1.2E8,false
Property Evaluation,2011,1418,2011-10-24T00:00:00.000Z,2.10539E7,2794.24,1,Land,62,Commercial,271,Al Karama,2794.24,2.10539E7,false
Property Evaluation,2002,378,2002-09-03T00:00:00.000Z,2500000.0,298.22,1,Land,62,Commercial,339,Al Mararr,298.22,2500000.0,false
Property Evaluation,2009,65,2009-01-19T00:00:00.000Z,1.9410282E7,4007.27,1,Land,62,Commercial,432,Palm Deira,4007.27,1.9410282E7,false
Property Evaluation,2009,866,2009-10-06T00:00:00.000Z,2500000.0,696.77,1,Land,63,Residential,232,Mirdif,697.0,2500000.0,false
Property Evaluation,2006,893,2006-11-06T00:00:00.000Z,2382000.0,184.41,1,Land,62,Commercial,362,Naif,185.43,2382000.0,false
Property Evaluation,2008,972,2008-09-10T00:00:00.000Z,3.0E7,3820.08,1,Land,62,Commercial,230,Abu Hail,3820.08,3.0E7,false
Property Evaluation,2005,529,2005-07-13T00:00:00.000Z,1000000.0,220.64,1,Land,62,Commercial,233,Hor Al Anz,220.64,1000000.0,false
Property Evaluation,2009,1040,2009-11-16T00:00:00.000Z,2978000.0,2766.65,1,Land,64,Agricultural,345,Al Warsan Third,2766.65,2978000.0,false
Property Evaluation,2010,1290,2010-09-01T00:00:00.000Z,4500000.0,1393.55,1,Land,63,Residential,374,Um Al Sheif,1393.54,4500000.0,false
Property Evaluation,2010,166,2010-02-25T00:00:00.000Z,9211500.0,1860.38,1,Land,65,Industrial,338,Al Goze First,1858.06,9211500.0,false
Property Evaluation,2005,543,2005-07-16T00:00:00.000Z,5.5E7,3302.7,1,Land,62,Commercial,231,Al Mamzer,3302.98,5.5E7,false
Property Evaluation,2009,758,2009-08-31T00:00:00.000Z,1.1E7,1858.06,1,Land,63,Residential,375,Jumeirah Second,1858.04,1.1E7,false
Property Evaluation,2008,121,2008-02-03T00:00:00.000Z,6.0E7,2238.96,1,Land,62,Commercial,276,Al Bada,2072.48,6.0E7,false
Property Evaluation,2006,458,2006-05-13T00:00:00.000Z,5.0E7,2731.81,1,Land,65,Industrial,320,Al Qusais Industrial Second,2731.81,5.0E7,false
Property Evaluation,2004,386,2004-05-30T00:00:00.000Z,4000000.0,1393.55,1,Land,63,Residential,359,Al Twar Third,1393.55,4000000.0,false
Property Evaluation,2011,182,2011-02-28T00:00:00.000Z,1.5E7,2011.81,1,Land,6,Labor Camp,395,Jabal Ali Industrial First,2011.81,1.5E7,false
Property Evaluation,2010,259,2010-02-15T00:00:00.000Z,1200000.0,130.82,3,Unit,60,Flat,351,Al Thanyah Third,130.82,1200000.0,false
Property Evaluation,2010,463,2010-03-11T00:00:00.000Z,1500000.0,696.77,1,Land,63,Residential,232,Mirdif,697.0,1500000.0,false
Property Evaluation,2010,803,2010-05-27T00:00:00.000Z,1.2E7,2782.63,1,Land,63,Residential,232,Mirdif,2782.63,1.2E7,false
Property Evaluation,2008,155,2008-02-11T00:00:00.000Z,2.68074E7,1511.44,1,Land,62,Commercial,368,Al Barsha First,1383.6,2.68074E7,false
Property Evaluation,2009,24,2009-01-08T00:00:00.000Z,3.0E7,928.94,1,Land,62,Commercial,356,Al Rega,928.94,3.0E7,false
Property Evaluation,2005,389,2005-06-06T00:00:00.000Z,1.7E7,1288.94,1,Land,62,Commercial,367,Al Suq Al Kabeer,1289.05,1.7E7,false
Property Evaluation,2005,513,2005-07-10T00:00:00.000Z,1.25202E7,1057.42,1,Land,62,Commercial,368,Al Barsha First,1057.42,1.25202E7,false
Property Evaluation,2007,395,2007-05-28T00:00:00.000Z,2.1848988E7,4202.56,1,Land,38,Residential Flats,435,Al Hebiah Fourth,4202.56,2.1848988E7,false
Property Evaluation,2008,1074,2008-10-12T00:00:00.000Z,7.0E7,1858.06,1,Land,62,Commercial,301,Al Nahda Second,1858.06,7.0E7,false
Property Evaluation,2003,8,2003-01-11T00:00:00.000Z,750000.0,1393.55,1,Land,63,Residential,369,Al Barsha Third,1394.0,750000.0,false
Property Evaluation,2003,465,2003-10-20T00:00:00.000Z,2.4E7,918.16,1,Land,62,Commercial,367,Al Suq Al Kabeer,918.16,2.4E7,false
Property Evaluation,2007,495,2007-06-26T00:00:00.000Z,2610000.0,161.65,1,Land,63,Residential,362,Naif,159.79,2610000.0,false
Property Evaluation,2008,153,2008-02-10T00:00:00.000Z,2.76075E7,1899.87,1,Land,65,Industrial,395,Jabal Ali Industrial First,1899.87,2.76075E7,false
Property Evaluation,2006,844,2006-10-16T00:00:00.000Z,1300000.0,229.28,1,Land,63,Residential,382,Al Waheda,229.28,1300000.0,false
Property Evaluation,2011,1731,2011-12-15T00:00:00.000Z,3.9095E7,3632.04,1,Land,62,Commercial,378,Al Garhoud,3632.04,3.9095E7,false
Property Evaluation,2012,260,2012-02-27T00:00:00.000Z,6.91596E7,7139.04,1,Land,62,Commercial,390,Burj Khalifa,7139.04,6.91596E7,false
Property Evaluation,2011,1728,2011-12-19T00:00:00.000Z,1.5241368E7,5899.87,1,Land,62,Commercial,467,Wadi Al Safa 5,5899.87,1.5241368E7,false
Property Evaluation,2012,19,2012-01-17T00:00:00.000Z,800000.0,85.01,3,Unit,60,Flat,390,Burj Khalifa,85.01,800000.0,false
Property Evaluation,2012,1152,2012-07-11T00:00:00.000Z,4.0E7,905.43,1,Land,62,Commercial,242,Al Ras,903.85,4.0E7,false
Property Evaluation,2012,1018,2012-06-24T00:00:00.000Z,820000.0,107.6,3,Unit,42,Office,390,Burj Khalifa,107.6,820000.0,false
Property Evaluation,2012,733,2012-04-29T00:00:00.000Z,6825300.0,119675.74,1,Land,62,Commercial,444,Al Hebiah First,6340.91,6825300.0,false
Property Evaluation,2012,1079,2012-07-02T00:00:00.000Z,4969844.0,209.87,1,Land,62,Commercial,237,Al Sabkha,209.87,4969844.0,false
Property Evaluation,2012,1189,2012-07-12T00:00:00.000Z,7500000.0,156.82,1,Land,63,Residential,339,Al Mararr,156.82,7500000.0,false
Property Evaluation,2012,1006,2012-06-20T00:00:00.000Z,624500.0,232.07,1,Land,62,Commercial,233,Hor Al Anz,232.0,624500.0,false
Property Evaluation,2012,2397,2012-12-09T00:00:00.000Z,2477307.0,657.57,1,Land,63,Residential,276,Al Bada,657.57,2477307.0,false
Property Evaluation,2013,163,2013-01-17T00:00:00.000Z,6461247.0,2000.9,1,Land,62,Commercial,343,Al Warsan First,2000.9,6461247.0,false
Property Evaluation,2013,18,2013-01-03T00:00:00.000Z,8500000.0,1288.56,1,Land,63,Residential,303,Um Suqaim First,1288.57,8500000.0,false
Property Evaluation,2012,1552,2012-09-10T00:00:00.000Z,3600000.0,382.67,1,Land,62,Commercial,230,Abu Hail,381.9,3600000.0,false
Property Evaluation,2013,1396,2013-04-24T00:00:00.000Z,6320000.0,928.94,1,Land,63,Residential,317,Jumeirah First,928.94,6320000.0,false
Property Evaluation,2013,673,2013-02-26T00:00:00.000Z,1.8E7,776.48,1,Land,63,Residential,244,Al Murqabat,776.48,1.8E7,false
Property Evaluation,2013,1013,2013-03-27T00:00:00.000Z,7500000.0,1393.55,1,Land,62,Commercial,297,Al Warqa First,1393.55,7500000.0,false
Property Evaluation,2013,1173,2013-04-11T00:00:00.000Z,1.15E8,2638.45,1,Land,62,Commercial,333,Madinat Dubai Almelaheyah,2638.45,1.15E8,false
Property Evaluation,2013,412,2013-02-05T00:00:00.000Z,2600000.0,200.79,3,Unit,60,Flat,330,Marsa Dubai,200.79,2600000.0,false
Property Evaluation,2013,649,2013-02-24T00:00:00.000Z,1875000.0,696.77,1,Land,63,Residential,232,Mirdif,697.0,1875000.0,false
Property Evaluation,2013,1292,2013-04-18T00:00:00.000Z,1434940.0,833.19,1,Land,62,Commercial,485,Me'Aisem First,833.19,1434940.0,false
Property Evaluation,2013,3266,2013-10-27T00:00:00.000Z,682500.0,185.81,1,Land,62,Commercial,233,Hor Al Anz,185.81,682500.0,false
Property Evaluation,2013,3314,2013-10-30T00:00:00.000Z,6.881472E8,12294.41,1,Land,63,Residential,341,Trade Center First,13148.97,6.881472E8,false
Property Evaluation,2013,2798,2013-09-16T00:00:00.000Z,3.5E7,929.03,1,Land,62,Commercial,244,Al Murqabat,929.03,3.5E7,false
Property Evaluation,2013,3065,2013-10-03T00:00:00.000Z,2.32251875E8,172615.17,1,Land,65,Industrial,376,Ras Al Khor Industrial First,172615.17,2.32251875E8,false
Property Evaluation,2013,3127,2013-10-08T00:00:00.000Z,4200000.0,438.22,1,Land,63,Residential,303,Um Suqaim First,438.22,4200000.0,false
Property Evaluation,2014,4,2014-01-02T00:00:00.000Z,2.484E7,923.08,1,Land,62,Commercial,255,Rega Al Buteen,923.08,2.484E7,false
Property Evaluation,2014,279,2014-01-26T00:00:00.000Z,8000000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1394.0,8000000.0,false
Property Evaluation,2014,1091,2014-03-10T00:00:00.000Z,9.0E7,3293.78,1,Land,62,Commercial,278,Mankhool,3293.78,9.0E7,false
Property Evaluation,2014,208,2014-01-19T00:00:00.000Z,2.4E8,11287.71,1,Land,63,Residential,234,Hor Al Anz East,11287.72,2.4E8,false
Property Evaluation,2013,3765,2013-12-11T00:00:00.000Z,3.7E7,1858.06,1,Land,34,General Use,278,Mankhool,1858.06,3.7E7,false
Property Evaluation,2014,867,2014-02-25T00:00:00.000Z,1.4E7,623.83,1,Land,62,Commercial,410,Palm Jumeirah,681.87,1.4E7,false
Property Evaluation,2014,715,2014-02-18T00:00:00.000Z,1100000.0,96.11,3,Unit,42,Office,350,Al Thanyah Fifth,96.11,1100000.0,false
Property Evaluation,2014,1294,2014-03-18T00:00:00.000Z,4800000.0,929.03,1,Land,63,Residential,232,Mirdif,929.03,4800000.0,false
Property Evaluation,2014,1854,2014-04-14T00:00:00.000Z,3500000.0,264.89,3,Unit,60,Flat,330,Marsa Dubai,264.89,3500000.0,false
Property Evaluation,2014,1477,2014-03-25T00:00:00.000Z,4330300.0,309.46,1,Land,62,Commercial,269,Al Hamriya,309.46,4330300.0,false
Property Evaluation,2014,1926,2014-04-17T00:00:00.000Z,1.776E8,11156.54,1,Land,65,Industrial,378,Al Garhoud,11156.91,1.776E8,false
Property Evaluation,2014,2062,2014-04-24T00:00:00.000Z,432500.0,40.18,3,Unit,60,Flat,435,Al Hebiah Fourth,40.18,432500.0,false
Property Evaluation,2014,1312,2014-03-20T00:00:00.000Z,2.8E7,3716.12,1,Land,65,Industrial,248,Um Ramool,3716.12,3.5999984E7,false
Property Evaluation,2014,1739,2014-04-03T00:00:00.000Z,8800000.0,3716.12,1,Land,63,Residential,394,Al Mizhar Second,3716.12,8800000.0,false
Property Evaluation,2014,2444,2014-05-19T00:00:00.000Z,4191600.0,1298.04,1,Land,18,Parking,355,Al Nahda First,1298.04,4191600.0,false
Property Evaluation,2014,2335,2014-05-12T00:00:00.000Z,8763600.0,2713.92,1,Land,28,Airport,462,Madinat Al Mataar,2717.36,8763600.0,false
Property Evaluation,2014,1632,2014-03-27T00:00:00.000Z,5.2345E7,3353.8,1,Land,65,Industrial,247,Al Khabeesi,3353.8,5.2345E7,false
Property Evaluation,2014,1923,2014-04-17T00:00:00.000Z,3.0E7,1858.06,1,Land,65,Industrial,378,Al Garhoud,1858.06,3.0E7,false
Property Evaluation,2014,3393,2014-07-14T00:00:00.000Z,5.477868E8,118133.79,1,Land,63,Residential,395,Jabal Ali Industrial First,118133.79,5.477868E8,false
Property Evaluation,2014,4063,2014-09-09T00:00:00.000Z,1540200.0,84.17,3,Unit,60,Flat,390,Burj Khalifa,84.17,1540200.0,false
Property Evaluation,2004,610,2004-09-27T00:00:00.000Z,5326400.0,1237.1,1,Land,62,Commercial,305,AL QUSAIS,1237.1,5326400.0,false
Property Evaluation,2010,1219,2010-08-17T00:00:00.000Z,1.53918E7,1588.83,1,Land,62,Commercial,244,Al Murqabat,1588.83,1.53918E7,false
Property Evaluation,2010,230,2010-03-02T00:00:00.000Z,8000000.0,303.05,1,Land,62,Commercial,242,Al Ras,303.05,8000000.0,false
Property Evaluation,2010,270,2010-02-21T00:00:00.000Z,1.023314E7,1302.31,1,Land,62,Commercial,323,Al Qusais Industrial Fifth,1302.31,1.023314E7,false
Property Evaluation,2003,3,2003-01-04T00:00:00.000Z,6245850.0,892.7,1,Land,62,Commercial,267,Al Raffa,893.86,6245850.0,false
Property Evaluation,2003,306,2003-06-14T00:00:00.000Z,2100000.0,149.39,1,Land,62,Commercial,238,Al Dhagaya,149.39,2100000.0,false
Property Evaluation,2009,851,2009-10-05T00:00:00.000Z,1.8E7,224.64,1,Land,62,Commercial,235,Eyal Nasser,224.65,1.8E7,false
Property Evaluation,2009,974,2009-11-05T00:00:00.000Z,4.5E7,4218.35,1,Land,63,Residential,318,Jumeirah Third,4218.36,4.5E7,false
Property Evaluation,2009,369,2009-03-29T00:00:00.000Z,1.7E7,1227.25,1,Land,62,Commercial,244,Al Murqabat,1227.83,1.7E7,false
Property Evaluation,2009,692,2009-07-16T00:00:00.000Z,1.5E7,554.35,1,Land,62,Commercial,367,Al Suq Al Kabeer,554.35,1.5E7,false
Property Evaluation,2006,701,2006-08-16T00:00:00.000Z,3000000.0,1393.55,1,Land,63,Residential,311,Muhaisanah Third,1393.55,3000000.0,false
Property Evaluation,2011,239,2011-02-15T00:00:00.000Z,1.60268E7,7444.69,1,Land,65,Industrial,395,Jabal Ali Industrial First,7444.0,1.60268E7,false
Property Evaluation,2011,629,2011-05-10T00:00:00.000Z,1.0E8,3059.48,1,Land,62,Commercial,247,Al Khabeesi,3059.48,1.0E8,false
Property Evaluation,2010,1793,2010-12-28T00:00:00.000Z,5.2E7,1713.69,1,Land,62,Commercial,240,Port Saeed,1713.69,5.2E7,false
Property Evaluation,2011,221,2011-02-14T00:00:00.000Z,1255000.0,233.19,1,Land,63,Residential,233,Hor Al Anz,233.19,1255000.0,false
Property Evaluation,2004,555,2004-08-16T00:00:00.000Z,2.5E7,423.27,1,Land,62,Commercial,362,Naif,423.27,2.5E7,false
Property Evaluation,2006,1003,2006-12-24T00:00:00.000Z,1.5E7,269.6,1,Land,62,Commercial,254,Al Buteen,269.93,1.5E7,false
Property Evaluation,2008,731,2008-06-10T00:00:00.000Z,1500000.0,232.26,1,Land,63,Residential,300,Al Rashidiya,232.26,1500000.0,false
Property Evaluation,2011,1174,2011-09-07T00:00:00.000Z,2228400.0,460.06,1,Land,62,Commercial,267,Al Raffa,692.31,2228400.0,false
Property Evaluation,2011,1098,2011-08-10T00:00:00.000Z,3.2187E7,2990.27,1,Land,38,Residential Flats,330,Marsa Dubai,2990.27,3.2187E7,false
Property Evaluation,2007,139,2007-02-26T00:00:00.000Z,9000000.0,1424.02,1,Land,63,Residential,232,Mirdif,1424.0,9000000.0,false
Property Evaluation,2006,336,2006-04-15T00:00:00.000Z,1.1E7,232.26,1,Land,63,Residential,276,Al Bada,232.26,1.1E7,false
Property Evaluation,2007,251,2007-04-01T00:00:00.000Z,4.053825E7,5021.5,1,Land,62,Commercial,247,Al Khabeesi,5021.5,4.053825E7,false
Property Evaluation,2004,758,2004-12-28T00:00:00.000Z,650000.0,324.7,1,Land,63,Residential,300,Al Rashidiya,324.7,650000.0,false
Property Evaluation,2008,675,2008-05-22T00:00:00.000Z,1.6E8,2183.03,1,Land,62,Commercial,278,Mankhool,2183.04,1.6E8,false
Property Evaluation,2008,484,2008-04-07T00:00:00.000Z,1800000.0,158.49,1,Land,63,Residential,240,Port Saeed,158.49,1800000.0,false
Property Evaluation,2007,153,2007-02-27T00:00:00.000Z,1000000.0,185.81,1,Land,62,Commercial,230,Abu Hail,187.29,1000000.0,false
Property Evaluation,2009,482,2009-05-10T00:00:00.000Z,2600000.0,594.58,1,Land,63,Residential,266,Al Satwa,594.6,2600000.0,false
Property Evaluation,2006,870,2006-11-01T00:00:00.000Z,4500000.0,929.03,1,Land,63,Residential,232,Mirdif,929.03,4500000.0,false
Property Evaluation,2009,1153,2009-12-14T00:00:00.000Z,2.00125E7,3718.44,1,Land,65,Industrial,341,Trade Center First,3718.44,2.00125E7,false
Property Evaluation,2011,397,2011-03-16T00:00:00.000Z,9034550.0,2398.11,1,Land,16,Sports Club,405,Bukadra,2398.11,9034550.0,false
Property Evaluation,2010,1802,2010-12-29T00:00:00.000Z,1.273275E7,4731.64,1,Land,65,Industrial,308,Al Goze Industrial First,4731.64,1.273275E7,false
Property Evaluation,2009,148,2009-02-17T00:00:00.000Z,2.6492585E7,3516.06,1,Land,62,Commercial,443,Al Thanyah First,3516.06,2.6492585E7,false
Property Evaluation,2010,1159,2010-07-28T00:00:00.000Z,1.4E7,2425.7,1,Land,63,Residential,304,Um Suqaim Second,1214.76,1.4E7,false
Property Evaluation,2003,578,2003-12-27T00:00:00.000Z,1.9E7,1858.06,1,Land,62,Commercial,338,Al Goze First,1858.06,1.9E7,false
Property Evaluation,2010,669,2010-04-21T00:00:00.000Z,2.5E8,207179.73,1,Land,62,Commercial,395,Jabal Ali Industrial First,207179.82,2.5E8,false
Property Evaluation,2009,217,2009-03-02T00:00:00.000Z,8000000.0,291.9,1,Land,62,Commercial,238,Al Dhagaya,291.93,8000000.0,false
Property Evaluation,2011,364,2011-03-22T00:00:00.000Z,1.0E7,3716.12,1,Land,62,Commercial,321,Al Qusais Industrial Third,1858.06,1.0E7,false
Property Evaluation,2006,719,2006-08-26T00:00:00.000Z,3150000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,3150000.0,false
Property Evaluation,2008,72,2008-01-17T00:00:00.000Z,1.0E8,4499.76,1,Land,62,Commercial,278,Mankhool,4499.76,1.0E8,false
Property Evaluation,2011,661,2011-06-06T00:00:00.000Z,8000000.0,1858.06,1,Land,63,Residential,232,Mirdif,1858.06,8000000.0,false
Property Evaluation,2007,167,2007-03-05T00:00:00.000Z,1.16753E7,834.36,1,Land,62,Commercial,269,Al Hamriya,834.0,1.16753E7,false
Property Evaluation,2002,514,2002-12-22T00:00:00.000Z,675000.0,1393.55,1,Land,63,Residential,316,Al Mizhar First,1393.55,675000.0,false
Property Evaluation,2006,776,2006-09-17T00:00:00.000Z,7500000.0,1458.39,1,Land,63,Residential,314,Al Saffa Second,729.29,7500000.0,false
Property Evaluation,2011,452,2011-04-05T00:00:00.000Z,1.4E7,302.86,1,Land,62,Commercial,237,Al Sabkha,302.86,1.4E7,false
Property Evaluation,2009,865,2009-10-06T00:00:00.000Z,1.875E7,8709.66,1,Land,62,Commercial,368,Al Barsha First,8709.66,1.875E7,false
Property Evaluation,2006,887,2006-11-06T00:00:00.000Z,2.1E7,1486.45,1,Land,63,Residential,305,AL QUSAIS,1486.45,2.1E7,false
